tbl,Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low
Table 6,2016,1,31695,33570,"Flagstaff, AZ","San Diego, CA",358,12.7472527472527,192.510344827586,AA,0.991379310344828,193.106086956522,AA,0.991379310344828,193.106086956522
Table 6,2016,1,31699,30466,"Florence, SC","Phoenix, AZ",1851,12.4175824175824,237.838938053097,AA,0.991150442477876,238.133928571429,AA,0.991150442477876,238.133928571429
Table 6,2016,1,31699,30852,"Florence, SC","Washington, DC (Metropolitan Area)",384,10.1098901098901,218.5,AA,1,218.5,AA,1,218.5
Table 6,2016,1,31699,31703,"Florence, SC","New York City, NY (Metropolitan Area)",591,21.0989010989011,183.765104166667,AA,0.984375,183.769312169312,AA,0.984375,183.769312169312
Table 6,2016,1,31699,32467,"Florence, SC","Miami, FL (Metropolitan Area)",579,12.3076923076923,155.174107142857,AA,0.973214285714286,154.351376146789,AA,0.973214285714286,154.351376146789
Table 6,2016,1,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",375,856.153846153846,325.563765883712,DL,0.371839301758439,316.81725923369,DL,0.371839301758439,316.81725923369
Table 6,2016,1,31703,30268,"New York City, NY (Metropolitan Area)","Waterloo, IA",972,11.6483516483516,248.003773584906,AA,0.943396226415094,246.578,AA,0.943396226415094,246.578
Table 6,2016,1,31703,30424,"New York City, NY (Metropolitan Area)","Wausau/Mosinee/Stevens Point, WI",856,13.4065934065934,312.737704918033,DL,0.59016393442623,316.088888888889,AA,0.213114754098361,280.307692307692
Table 6,2016,1,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",2173,214.175824175824,313.567316572601,AA,0.566444330425859,316.953351449275,DL,0.135967162647512,294.307169811321
Table 6,2016,1,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",2189,2737.03296703297,256.915830890914,AA,0.446019191391978,262.061886758484,DL,0.17697835949733,257.956647005445
Table 6,2016,1,31703,30476,"New York City, NY (Metropolitan Area)","Shreveport, LA",1260,33.5164835164835,350.889836065574,DL,0.439344262295082,351.522388059701,UA,0.19672131147541,305.916666666667
Table 6,2016,1,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",2448,1908.68131868132,272.489446715413,DL,0.300074845989982,297.716941673062,AS,0.287869192239047,252.32042
Table 6,2016,1,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",249,2331.31868131868,208.901432948386,AA,0.39820881451803,204.898709753788,AA,0.39820881451803,204.898709753788
Table 6,2016,1,31703,30928,"New York City, NY (Metropolitan Area)","Wichita, KS",1319,83.8461538461538,269.819134993447,DL,0.313237221494102,246.453974895397,WN,0.115334207077326,212.755681818182
Table 6,2016,1,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",929,1175.71428571429,224.432283390971,WN,0.393214319095243,202.375303066318,WN,0.393214319095243,202.375303066318
Table 6,2016,1,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",989,8930.76923076923,179.714665928387,B6,0.458951642672573,174.764438724899,B6,0.458951642672573,174.764438724899
Table 6,2016,1,31703,31481,"New York City, NY (Metropolitan Area)","Panama City, FL",1012,59.7802197802198,271.327205882353,DL,0.862132352941177,268.709594882729,WN,0.0680147058823529,258.702702702703
